CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography,Gender,Exited,KMeans_K3,KMeans_K4,KMeans_K5
0.7394964761954991,-0.9460792562201747,1.378685672134612,-1.2258476714090278,0.8077365626180215,1,1,0.7293439051333712,Spain,Female,0,2,2,2
-1.8161571244196912,0.5795781950006521,-1.7333154938995745,0.926016709329642,-0.9115834940401768,1,0,-1.2566552636509198,France,Female,1,1,3,1
-1.6609554887548013,-0.7553720748175714,-0.695981771888179,1.1022538431506914,-0.9115834940401768,0,1,0.2430378929672636,Spain,Male,0,1,3,0
1.5879320844968985,-0.5646648934149681,0.6871298574603482,0.0010050714058921,-0.9115834940401768,0,1,-0.0284621404970607,Spain,Male,0,1,0,1
2.063883767202561,-0.278604121311063,0.6871298574603482,-1.2258476714090278,-0.9115834940401768,1,1,-1.030773708690248,France,Male,0,2,0,1
-0.7090521233434752,0.1981638321954454,0.3413519501232164,-0.0983488994706338,0.8077365626180215,0,1,1.3560603601273575,Germany,Male,0,0,2,3
-1.8471974515526688,0.1028102414941437,-0.3502038645510472,-1.2258476714090278,-0.9115834940401768,1,0,-0.5205574726887156,Spain,Male,0,2,2,2
-1.919624881529618,1.1516997392084622,1.03290776479748,0.7378308850642105,-0.9115834940401768,0,0,1.4121157168917051,France,Female,1,1,0,0
-0.9780682918292848,2.105235646221479,-1.0417596792253108,0.6560450295292659,-0.9115834940401768,1,1,-0.1032282359773222,France,Female,0,1,1,4
1.898335355826679,0.9609925578058588,-1.0417596792253108,0.8800272410904766,-0.9115834940401768,0,0,1.6393570917124016,France,Female,1,1,3,0
0.0979963821139533,2.105235646221479,-0.0044259572139154,1.2732771981989726,-0.9115834940401768,1,1,1.0128771271288544,Spain,Female,0,1,1,4
1.2982223645891036,-0.6600184841162697,-0.3502038645510472,0.5278566871606641,0.8077365626180215,1,1,0.4595429509340463,Germany,Female,0,0,3,3
1.8466014772717152,-1.1367864376227783,1.378685672134612,0.5699204753635505,-0.9115834940401768,1,1,0.3411368974574667,Germany,Female,1,1,0,0
-0.1399794592388781,0.007456650792842,1.378685672134612,0.983389912427009,-0.9115834940401768,1,1,0.3048737013667674,Germany,Female,1,1,0,0
-1.040148946095241,-0.0878969399084596,-1.0417596792253108,0.431217227706301,-0.9115834940401768,0,1,-0.1601893857916529,Germany,Male,0,1,3,1
1.2982223645891036,-0.1832505306097613,-1.0417596792253108,0.4372729105057929,0.8077365626180215,1,0,1.6347204885477364,Germany,Female,0,0,3,3
0.4911738591316749,0.4842246042993504,1.7244635794717436,0.6391207231492967,0.8077365626180215,1,0,1.7035816271473463,Germany,Male,0,0,0,3
-0.6780117962104972,-0.278604121311063,-0.0044259572139154,1.1149271191851775,0.8077365626180215,0,0,-0.2376323440500743,Germany,Male,0,0,3,3
1.4223836731210155,-0.5646648934149681,-0.0044259572139154,-1.2258476714090278,0.8077365626180215,0,0,0.2936645775819838,France,Female,0,2,2,2
0.0462625035589899,0.1981638321954454,1.03290776479748,0.7865476864126004,-0.9115834940401768,0,0,1.1120387734559636,Germany,Male,1,1,0,0
-0.5124633848346144,0.2935174228967471,-1.3875375865624426,0.3527539521024455,-0.9115834940401768,1,0,-1.044652565762877,Germany,Male,1,1,3,1
-0.3262214220367463,0.3888710135980487,-1.3875375865624426,0.7809373969674327,-0.9115834940401768,1,1,0.2316258395435224,France,Male,0,1,3,0
0.0566092792699826,0.5795781950006521,-0.0044259572139154,0.8234489825909674,-0.9115834940401768,1,0,-0.2257556565258236,France,Male,0,1,0,1
0.7705368033284771,-1.899615163233192,-1.7333154938995745,-0.0095792312639801,-0.9115834940401768,0,0,-0.947291724355257,Germany,Male,0,1,3,1
-1.443673198823955,2.5820035997279875,-0.3502038645510472,-1.2258476714090278,-0.9115834940401768,1,0,-1.7118972170658242,Spain,Female,1,2,1,4
-0.3779553005917097,1.1516997392084622,-0.3502038645510472,-0.5737700038102944,-0.9115834940401768,1,1,-0.9270938782937008,France,Male,0,1,1,4
0.9464319904153524,-0.3739577120123647,-0.0044259572139154,0.9675743614357466,-0.9115834940401768,0,0,-0.2709322805199718,Germany,Male,0,1,0,1
0.3773593263107555,-1.1367864376227783,1.378685672134612,1.215543865966245,0.8077365626180215,0,0,0.4591492639566685,Germany,Female,0,0,0,3
-0.9884150675402774,-0.5646648934149681,-1.3875375865624426,-0.3269722412061958,0.8077365626180215,0,0,1.3686515616931476,Spain,Male,0,0,3,2
0.3463189991777775,1.6284676927149706,1.03290776479748,0.0356005474372052,-0.9115834940401768,1,1,-0.0120310997817756,Spain,Male,0,1,1,4
-0.4917698334126291,-1.23214002832408,-0.3502038645510472,0.5237736209156963,-0.9115834940401768,1,1,-0.1260627762252652,Germany,Male,0,1,3,1
1.0395529718142866,-0.278604121311063,0.3413519501232164,1.496059620393335,0.8077365626180215,1,1,-1.2577791147705282,Germany,Female,0,0,0,3
-0.7193988990544679,-0.4693113027136664,-1.3875375865624426,0.4030361211700456,-0.9115834940401768,1,0,0.179824354036945,Germany,Female,0,1,3,0
0.8740045604384039,0.3888710135980487,1.7244635794717436,0.748371754269159,0.8077365626180215,1,1,1.6794825587635858,Germany,Male,0,0,0,3
0.108343157824946,-0.3739577120123647,-0.0044259572139154,1.1898468010272087,0.8077365626180215,0,1,0.2359097937726211,Germany,Female,0,0,3,3
0.2531980177788434,-1.7089079818305883,1.03290776479748,0.3507912723553942,-0.9115834940401768,1,0,-1.4239372771449408,France,Female,0,1,0,1
0.905044887571382,1.8191748741175744,-1.0417596792253108,0.9177050506915502,4.246376675934418,1,0,-1.2470761847980885,Germany,Male,1,0,2,3
1.6810530658958325,-0.9460792562201747,0.3413519501232164,-1.2258476714090278,-0.9115834940401768,1,0,-1.150045386625037,France,Male,0,2,2,1
0.0669560549809753,-0.1832505306097613,-1.7333154938995745,1.396302407458702,-0.9115834940401768,0,1,-0.971813693237685,Spain,Female,0,1,3,1
-0.4814230577016364,-1.3274936190253817,-0.0044259572139154,1.3029230222109995,0.8077365626180215,1,1,-0.7244854141803299,Germany,Female,0,0,3,3
-1.3608989931360136,-0.278604121311063,1.378685672134612,-1.2258476714090278,0.8077365626180215,0,1,0.7907154272123808,France,Male,0,2,2,2
0.8740045604384039,-1.7089079818305883,-1.3875375865624426,1.638488209226516,0.8077365626180215,1,0,-1.3511643089326582,France,Female,0,0,3,3
0.139383484957924,1.533114102013669,1.03290776479748,-1.2258476714090278,0.8077365626180215,1,1,0.6794126066593463,France,Male,0,2,1,4
0.2842383449118215,-0.6600184841162697,1.378685672134612,-1.2258476714090278,-0.9115834940401768,1,1,0.836765674605092,France,Female,0,2,0,0
1.1016336260802426,-0.5646648934149681,-0.0044259572139154,0.012298092828129,-0.9115834940401768,0,1,1.637163817045588,Spain,Male,0,1,0,0
-2.426616891368259,0.1981638321954454,1.7244635794717436,0.732499307041558,0.8077365626180215,1,0,-0.0311024863736085,Germany,Female,0,0,0,3
0.1497302606689167,-0.4693113027136664,-1.3875375865624426,0.3231009158914459,0.8077365626180215,0,0,1.240243007195046,France,Female,0,0,3,3
1.308569140300096,-0.6600184841162697,-1.0417596792253108,-1.2258476714090278,-0.9115834940401768,1,0,0.6324023125342576,France,Female,1,2,3,0
-1.1125763760721894,-0.278604121311063,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0,0,-1.2880145876351567,France,Female,0,2,2,2
-1.4954070773789183,-0.4693113027136664,-0.3502038645510472,0.2215223823096229,-0.9115834940401768,1,1,1.0284733219172884,France,Female,0,1,3,0
-1.6299151616218233,0.6749317857019538,-0.3502038645510472,-1.2258476714090278,0.8077365626180215,1,0,-1.7072969569127634,France,Female,0,2,2,2
0.0152221764260119,3.440185916039703,1.7244635794717436,-1.2258476714090278,0.8077365626180215,1,1,0.2536274466546986,Spain,Female,0,2,1,4
1.029206196103294,-1.613554391129287,-0.695981771888179,0.7243601000944535,-0.9115834940401768,1,0,0.4965100537758168,Spain,Male,1,1,3,0
0.8119239061724478,-0.8507256655188732,1.378685672134612,-1.2258476714090278,0.8077365626180215,1,0,0.9003869856034099,France,Male,0,2,2,2
-0.0468584778399441,0.6749317857019538,-0.3502038645510472,-1.2258476714090278,2.52705661927622,1,0,-0.1189202441599856,France,Female,1,2,2,2
-0.1606730106608635,-1.0414328469214764,-0.695981771888179,0.0823437706045412,0.8077365626180215,1,1,0.9859758212713994,Germany,Female,0,0,3,3
-0.0365117021289514,0.4842246042993504,-0.0044259572139154,-1.2258476714090278,2.52705661927622,1,1,1.2887854461777652,Spain,Female,1,2,2,2
1.629319187340869,0.5795781950006521,0.6871298574603482,0.6753929553061733,0.8077365626180215,1,0,0.8180172017575125,France,Male,0,0,0,3
-1.3091651145810503,-0.278604121311063,1.7244635794717436,-1.2258476714090278,0.8077365626180215,1,0,0.1656185837498861,France,Female,0,2,2,2
1.2257949346121548,-0.9460792562201747,1.03290776479748,-1.2258476714090278,0.8077365626180215,1,1,1.2554922914181668,France,Male,0,2,2,2
0.8222706818834405,0.2935174228967471,-0.3502038645510472,-1.2258476714090278,0.8077365626180215,0,1,-0.2453200212894173,Spain,Male,0,2,2,2
-1.4022860959799843,-0.3739577120123647,1.7244635794717436,1.5993141087452802,-0.9115834940401768,0,1,0.3684301513922223,Spain,Male,0,1,0,0
1.2671820374561256,0.1981638321954454,1.378685672134612,0.4221788999539574,-0.9115834940401768,0,1,-0.6172224062856171,Spain,Male,0,1,0,1
1.691399841606825,-0.9460792562201747,1.03290776479748,0.3301666270892652,0.8077365626180215,1,1,1.6899655178763158,Germany,Male,0,0,0,3
0.615335167663587,-1.613554391129287,1.03290776479748,-1.2258476714090278,0.8077365626180215,0,0,-0.0077415810724314,Spain,Male,0,2,2,2
-2.4576572185012373,-0.4693113027136664,1.378685672134612,-1.2258476714090278,0.8077365626180215,0,0,-1.626846397081583,France,Male,0,2,2,2
0.1497302606689167,0.1028102414941437,0.3413519501232164,-1.2258476714090278,-0.9115834940401768,1,1,1.0739062597827504,France,Female,0,2,2,0
-0.2848343191927756,0.4842246042993504,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0,0,1.1663183654619271,France,Female,0,2,2,2
0.905044887571382,-0.7553720748175714,1.378685672134612,0.0991799278859573,-0.9115834940401768,1,0,-1.0106403758215394,France,Male,0,1,0,1
-1.2677780117370796,-0.278604121311063,0.6871298574603482,-1.2258476714090278,0.8077365626180215,1,0,-0.6877989698109479,Spain,Male,0,2,2,2
0.20146413922388,2.4866500090266856,-1.3875375865624426,-1.2258476714090278,-0.9115834940401768,1,1,1.3487854977662366,Spain,Female,1,2,1,4
-0.2951810949037682,0.6749317857019538,-0.3502038645510472,0.4902272794282505,0.8077365626180215,1,1,-1.2016781988241692,Spain,Female,1,0,1,3
-0.7090521233434752,-0.6600184841162697,-1.3875375865624426,0.1995812703243792,-0.9115834940401768,1,1,-1.5656310282294663,Germany,Male,0,1,3,1
1.3913433459880375,-0.278604121311063,-1.0417596792253108,0.373767575299825,-0.9115834940401768,0,1,-1.0974845234549402,Germany,Female,0,1,3,1
-0.4710762819906437,-0.5646648934149681,-0.0044259572139154,1.179705968458601,-0.9115834940401768,0,0,-0.4908471476472676,Spain,Male,0,1,0,1
-1.7747700215757207,-0.3739577120123647,1.378685672134612,0.2620111865280025,-0.9115834940401768,1,0,-0.0111355662422457,Germany,Male,1,1,0,0
0.3566657748887701,-0.8507256655188732,-0.695981771888179,0.225195635381864,-0.9115834940401768,0,1,-0.6435210093764677,Germany,Male,0,1,3,1
-1.1643102546271529,0.007456650792842,0.6871298574603482,0.505963175688639,0.8077365626180215,1,0,-1.2669448570751147,Germany,Male,0,0,0,3
-0.9159876375633288,0.2935174228967471,-1.0417596792253108,0.3806832727590162,-0.9115834940401768,0,0,-0.2311490290038934,France,Male,0,1,3,1
0.2531980177788434,-0.278604121311063,1.378685672134612,0.4760798299237842,-0.9115834940401768,0,1,-1.3406210099872649,Spain,Male,0,1,0,1
0.7291497004845064,-1.0414328469214764,1.378685672134612,1.2499486194025071,0.8077365626180215,0,1,0.0210528652985887,Germany,Male,1,0,0,3
-0.2331004406378122,-0.8507256655188732,1.378685672134612,0.8953608569192877,0.8077365626180215,1,1,-0.4507421996169888,Germany,Female,0,0,0,3
0.1807705878018947,-0.1832505306097613,0.3413519501232164,1.4645333357025436,-0.9115834940401768,1,0,0.2703650554535158,Germany,Female,0,1,0,0
-1.4954070773789183,0.1981638321954454,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,1,0,-1.1880850430341514,France,Female,0,2,2,2
-1.3091651145810503,-0.7553720748175714,1.03290776479748,0.5021732452641317,-0.9115834940401768,1,0,1.7325557018962958,Germany,Female,1,1,0,0
0.5015206348426676,-0.4693113027136664,-0.3502038645510472,1.74195313351737,0.8077365626180215,1,0,0.3607216073519582,Germany,Male,0,0,3,3
1.8362547015607225,-0.4693113027136664,1.03290776479748,0.8485945547152395,0.8077365626180215,0,0,-1.0773958803182044,France,Male,0,0,0,3
0.2428512420678507,0.007456650792842,0.3413519501232164,0.7005053513151716,-0.9115834940401768,0,0,0.0007079082905388,Spain,Male,0,1,0,1
0.0566092792699826,0.007456650792842,0.3413519501232164,-1.2258476714090278,0.8077365626180215,1,0,0.712594993484055,France,Female,0,2,2,2
0.3463189991777775,0.8656389671045572,1.7244635794717436,0.7997291820680158,-0.9115834940401768,1,1,1.7048023350012298,Germany,Female,0,1,0,0
-0.2641407677707902,-1.0414328469214764,-0.695981771888179,-1.2258476714090278,-0.9115834940401768,0,0,1.4529583063345444,France,Female,0,2,3,0
-2.2610684799923764,0.2935174228967471,1.378685672134612,1.2199444292370911,-0.9115834940401768,1,0,0.1769330848793212,France,Male,1,1,0,0
-1.0504957218062334,1.247053329909764,-1.3875375865624426,-1.2258476714090278,-0.9115834940401768,0,1,-1.5902969780382497,France,Female,1,2,1,4
-0.2641407677707902,1.6284676927149706,-1.7333154938995745,1.1542940257856116,-0.9115834940401768,1,0,-0.9262452950562432,Germany,Male,1,1,1,4
1.8362547015607225,0.1981638321954454,0.6871298574603482,-1.2258476714090278,0.8077365626180215,1,0,1.2396363049582653,France,Female,0,2,2,2
1.2361417103231471,-1.422847209726683,1.378685672134612,0.4061458610959018,-0.9115834940401768,1,0,1.1679515404140175,France,Male,0,1,0,0
1.1119804017912354,-0.4693113027136664,-0.695981771888179,-1.2258476714090278,0.8077365626180215,1,1,0.4196995334753119,France,Female,0,2,2,2
1.4948111030979645,-0.5646648934149681,1.378685672134612,0.871498735669945,-0.9115834940401768,1,1,0.2581391967938526,Germany,Female,0,1,0,0
0.3773593263107555,-0.0878969399084596,1.378685672134612,0.7386090011977995,-0.9115834940401768,1,1,-1.1212664164647004,France,Male,0,1,0,1
0.3670125505997628,-1.3274936190253817,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,0,1,-1.4542572605533,France,Male,0,2,2,2
1.4327304488320085,0.007456650792842,0.6871298574603482,0.7747916418163288,0.8077365626180215,1,1,0.422915107497251,Germany,Male,0,0,0,3
-0.6366246933665265,1.0563461485071606,-0.0044259572139154,1.096401063548959,0.8077365626180215,1,1,-1.1328761828271687,Germany,Female,0,0,1,3
-1.9610119843735887,-0.4693113027136664,-0.0044259572139154,-0.2054989368942612,-0.9115834940401768,0,1,1.177131715589241,Germany,Female,0,1,3,0
-0.1399794592388781,0.1028102414941437,-1.0417596792253108,0.9131799567851122,-0.9115834940401768,0,1,-0.1204170893460581,France,Male,0,1,3,1
-0.6883585719214899,0.8656389671045572,-1.0417596792253108,2.190269672220738,-0.9115834940401768,1,0,-0.4334902241754669,Spain,Female,1,1,3,1
-0.7400924504764532,-0.3739577120123647,-1.3875375865624426,0.8495084204606,0.8077365626180215,0,1,-1.5910833086529592,Spain,Female,1,0,3,3
1.09128685036925,0.4842246042993504,1.7244635794717436,0.9771119336280756,-0.9115834940401768,1,0,1.555509764471284,Germany,Male,0,1,0,0
0.1290367092469313,-0.4693113027136664,0.6871298574603482,-1.2258476714090278,0.8077365626180215,1,1,1.3969801567336042,France,Male,0,2,2,2
0.3256254477557921,0.3888710135980487,-0.0044259572139154,0.7911949068883061,-0.9115834940401768,1,1,1.6211433306384249,France,Female,0,1,0,0
1.474117551675979,1.247053329909764,-1.0417596792253108,-1.2258476714090278,-0.9115834940401768,1,0,1.0265349700017272,Spain,Male,1,2,1,4
0.4187464291547262,-0.7553720748175714,-0.0044259572139154,-0.5700896988101691,-0.9115834940401768,1,0,0.4542633025209964,France,Female,1,1,0,0
-1.7126893673097645,-1.7089079818305883,-0.0044259572139154,0.5877354081810798,-0.9115834940401768,1,1,-0.7990026730596075,Spain,Female,0,1,3,1
-0.1606730106608635,-0.9460792562201747,1.03290776479748,0.9906524365212336,0.8077365626180215,1,0,0.7126928935583765,Spain,Female,0,0,0,3
-0.0054713749959734,-0.1832505306097613,-0.0044259572139154,0.4885269634527102,-0.9115834940401768,0,0,-1.314525162645364,France,Male,0,1,0,1
0.8740045604384039,0.4842246042993504,1.378685672134612,0.7083299461159868,-0.9115834940401768,1,0,-0.4391400844148583,France,Male,0,1,0,1
-2.426616891368259,-0.6600184841162697,-1.7333154938995745,-1.2258476714090278,0.8077365626180215,0,1,-1.7251865870124323,France,Male,0,2,2,2
1.0705932989472646,-0.6600184841162697,0.6871298574603482,-1.2258476714090278,0.8077365626180215,1,0,-0.1837928676535379,Spain,Female,0,2,2,2
-1.1953505817601309,0.8656389671045572,1.378685672134612,-1.2258476714090278,-0.9115834940401768,1,0,0.8660165822462607,France,Female,1,2,1,0
0.6774158219295431,0.2935174228967471,1.03290776479748,-1.2258476714090278,0.8077365626180215,1,0,1.4034693840400465,Spain,Male,0,2,2,2
-1.15396347891616,-0.1832505306097613,-1.0417596792253108,0.8193651149905585,-0.9115834940401768,1,0,-0.0251100628190961,France,Male,0,1,3,0
-0.3779553005917097,0.3888710135980487,0.3413519501232164,-1.2258476714090278,0.8077365626180215,1,1,0.1556539907500374,France,Female,0,2,2,2
0.5739480648196164,1.7238212834162725,0.6871298574603482,-1.2258476714090278,-0.9115834940401768,1,0,-1.4284904131059215,Spain,Male,1,2,1,4
1.1119804017912354,-0.5646648934149681,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0,0,-0.2972435775813829,France,Female,0,2,2,2
-0.6676650204995045,-1.0414328469214764,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,1,1,-0.1395100382988427,Spain,Female,0,2,2,2
-0.0468584778399441,3.2494787346370995,0.3413519501232164,0.3329369128501487,-0.9115834940401768,0,1,0.0805009900026974,France,Female,0,1,1,4
-0.2020601135048342,-0.5646648934149681,-0.3502038645510472,0.7494406021568844,-0.9115834940401768,0,0,0.2190549831086304,Germany,Female,0,1,3,0
0.6877625976405357,-1.613554391129287,0.3413519501232164,0.3938559535045762,-0.9115834940401768,0,1,-0.2676285442641413,Spain,Female,0,1,0,1
0.3463189991777775,-0.8507256655188732,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,1,0,-0.288942938064983,France,Male,0,2,2,2
1.5465449816529278,0.9609925578058588,0.6871298574603482,0.5051980415132002,-0.9115834940401768,0,0,-0.9210106841551816,France,Female,0,1,0,1
0.7291497004845064,-0.278604121311063,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,1,1,0.1197677881959791,Spain,Female,0,2,2,2
0.3359722234667848,-0.9460792562201747,-1.7333154938995745,0.917023097210928,-0.9115834940401768,1,0,-0.7739444273935077,Spain,Male,1,1,3,1
0.0979963821139533,-0.7553720748175714,1.378685672134612,0.7805820759647206,0.8077365626180215,1,1,0.6918073125164625,Germany,Male,0,0,0,3
0.553254513397631,-1.422847209726683,0.6871298574603482,0.5857640737952617,-0.9115834940401768,1,0,1.0853038803358548,Germany,Female,1,1,0,0
-0.367608524880717,0.1981638321954454,1.378685672134612,0.5213192294698087,-0.9115834940401768,1,0,1.6764686971505505,Spain,Female,0,1,0,0
0.170423812090902,0.007456650792842,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,1,0,-1.0323675845006035,Spain,Female,1,2,2,2
0.3256254477557921,-1.422847209726683,1.378685672134612,-0.297400302165865,0.8077365626180215,0,0,-0.8165168746327044,Germany,Male,0,2,2,2
-1.7230361430207572,-0.9460792562201747,-0.3502038645510472,0.8595098171824055,-0.9115834940401768,1,0,1.1116379569882713,France,Female,0,1,3,0
-0.2331004406378122,-1.1367864376227783,-0.0044259572139154,0.3099739124060452,0.8077365626180215,1,0,0.9721619990616414,Germany,Male,0,0,2,3
-1.764423245864728,0.4842246042993504,1.7244635794717436,0.8514029849951331,-0.9115834940401768,1,0,-1.645304473616344,Germany,Male,1,1,0,1
-0.750439226187446,-0.8507256655188732,-0.3502038645510472,1.4901396872056143,-0.9115834940401768,1,0,0.2103524837844919,France,Male,0,1,3,0
-1.4333264231129623,0.1028102414941437,-0.0044259572139154,-1.2258476714090278,0.8077365626180215,1,1,0.8062860601696863,France,Male,0,2,2,2
-1.7230361430207572,-0.3739577120123647,0.6871298574603482,0.9196726988423376,-0.9115834940401768,1,1,-1.265991244273021,Spain,Female,0,1,0,1
-1.4540199745349478,-0.8507256655188732,-1.7333154938995745,-1.2258476714090278,0.8077365626180215,1,1,0.5297251319219686,France,Female,0,2,2,2
-0.460729506279651,-0.278604121311063,-0.0044259572139154,1.8269876840117076,0.8077365626180215,0,0,1.3782808947581977,Germany,Male,0,0,3,3
-0.5538504876785851,0.1028102414941437,1.03290776479748,0.408807162516756,-0.9115834940401768,0,1,-0.092442012691206,Spain,Female,0,1,0,1
1.0705932989472646,1.533114102013669,-0.695981771888179,1.364274313990513,-0.9115834940401768,1,0,-1.5999513512644048,Germany,Female,1,1,1,1
2.063883767202561,0.5795781950006521,-1.0417596792253108,0.7344474021195758,-0.9115834940401768,1,1,-1.4016880506628344,Spain,Female,0,1,3,1
-1.4540199745349478,2.4866500090266856,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,1,1,-0.904551994928676,France,Male,0,2,1,4
1.3189159160110888,0.5795781950006521,-1.3875375865624426,1.3729547564027318,0.8077365626180215,1,0,1.2944551298780314,Germany,Female,0,0,3,3
-0.1503262349498708,0.2935174228967471,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,1,1,-0.7758878221192913,France,Male,0,2,2,2
1.5879320844968985,1.0563461485071606,-0.3502038645510472,-1.2258476714090278,-0.9115834940401768,1,1,-1.5918477291267017,France,Female,1,2,1,4
-1.412632871690977,-0.6600184841162697,1.03290776479748,-1.2258476714090278,0.8077365626180215,1,0,-0.0736086815198811,France,Male,0,2,2,2
