num__CreditScore,num__Balance,num__EstimatedSalary,num__Tenure,num__NumOfProducts,num__Age,cat__Geography_Germany,cat__Geography_Spain,bin__Gender,remainder__HasCrCard,remainder__IsActiveMember,remainder__AgeGroup,Exited
0.6090225563909775,-0.7604224355583985,0.3288996767930183,0.0,1.0,-0.4166666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0
0.9022556390977443,0.4332091271396913,-0.8358399069462353,0.8,0.0,0.8333333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0
-0.18045112781954886,0.14279470947977133,-0.8873871340444647,1.0,1.0,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,2.0,1
-0.5488721804511278,-0.7604224355583985,-0.8987757946244946,-0.6,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0
0.18045112781954886,-0.2660760392310167,-0.6010178522124994,-0.8,0.0,-0.25,0.0,0.0,0.0,1.0,1.0,1.0,0
-1.8120300751879699,-0.29269795369456986,-0.4698042756027856,-1.0,1.0,-0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0
-0.7894736842105263,0.1918197299691511,-0.5409617863992429,0.6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
0.5639097744360902,-0.1122409808827555,-0.40102278393938434,-0.4,1.0,-0.5,1.0,0.0,0.0,1.0,0.0,1.0,0
0.5263157894736842,-0.06174009042083454,0.5461901323810929,0.2,1.0,0.25,1.0,0.0,0.0,0.0,1.0,1.0,0
-1.1428571428571428,-0.7604224355583985,-0.15925225821346534,0.0,3.0,1.0833333333333333,0.0,1.0,0.0,1.0,1.0,1.0,1
0.2631578947368421,0.22266382189993755,1.0168341814157456,0.8,0.0,-0.25,0.0,0.0,0.0,1.0,0.0,1.0,0
0.7443609022556391,-0.7604224355583985,-0.7081436481721374,-0.2,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1
-0.6616541353383458,0.3047100325271965,-0.3707937001149758,-0.2,0.0,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.8045112781954887,0.13606495551568695,0.8294637206966309,0.0,0.0,1.3333333333333333,1.0,0.0,1.0,1.0,0.0,2.0,1
-0.6842105263157895,-0.09334056865065558,-0.7178301730461197,-0.2,1.0,-0.25,0.0,1.0,1.0,1.0,1.0,1.0,0
-0.6090225563909775,0.3332819099294663,0.048097982425420654,0.8,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1
1.443609022556391,0.5008484274016646,0.47517663823087464,-0.6,0.0,-1.5833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.07518796992481203,-0.7604224355583985,-0.015417140408436485,0.2,1.0,-0.08333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0
-0.9699248120300752,-0.7604224355583985,0.6991408190729554,-0.2,1.0,-0.4166666666666667,0.0,1.0,1.0,1.0,0.0,1.0,0
-0.5789473684210527,-0.7604224355583985,-0.3418855014001123,-0.8,1.0,0.75,0.0,0.0,1.0,1.0,1.0,1.0,0
0.5789473684210527,0.09442414255946503,0.223478060778551,0.6,0.0,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.41353383458646614,0.2720525408770029,-0.907063753302245,-1.0,0.0,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,2.0,1
1.0150375939849625,0.09308115337863317,0.01759435728674786,1.0,0.0,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,0
-0.045112781954887216,-0.7604224355583985,-0.06332562186712375,-0.2,2.0,0.75,0.0,0.0,0.0,1.0,0.0,1.0,1
-0.8120300751879699,0.5051257629333811,-0.9217900430989492,1.0,1.0,-1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6466165413533834,0.50315206008907,0.8379635647595152,0.0,1.0,-0.16666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,0
-0.5338345864661654,-0.06076268011625038,-0.9596524180218591,-0.2,0.0,1.4166666666666667,0.0,0.0,1.0,0.0,0.0,2.0,1
0.15789473684210525,-0.7604224355583985,-0.14016949042101493,-1.0,0.0,2.3333333333333335,0.0,0.0,1.0,1.0,1.0,3.0,0
0.11278195488721804,0.37119571440642857,-0.260474598220771,0.2,0.0,0.08333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1
0.518796992481203,-0.7604224355583985,0.23645243764655438,0.4,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0
-0.7819548872180451,-0.7604224355583985,-0.6921649552765199,0.2,0.0,-0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0
-1.1353383458646618,-0.7604224355583985,0.13509660882449484,0.6,1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.218045112781955,-0.7604224355583985,0.7319711971818121,-0.8,2.0,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,1
0.40601503759398494,0.6963473334660313,-0.3478633676565342,-0.6,1.0,0.5833333333333334,1.0,0.0,0.0,1.0,0.0,1.0,0
0.48872180451127817,0.04649797413596046,-0.513731294732903,-0.6,1.0,-0.08333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,0
-0.42857142857142855,-0.7604224355583985,0.7015729525699473,0.4,1.0,-1.1666666666666667,0.0,1.0,1.0,1.0,1.0,0.0,0
0.5864661654135338,-0.7604224355583985,0.889683632275623,-0.6,1.0,2.0833333333333335,0.0,1.0,1.0,1.0,1.0,3.0,0
0.03759398496240601,-0.13132426090250274,-0.023040414735233425,-0.2,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.39849624060150374,-0.7604224355583985,0.21815179574269322,-0.4,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,0
-0.24812030075187969,0.5537616213399658,-0.3498149005356291,-0.6,1.0,-0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0
-0.09774436090225563,0.010223711785950315,-0.8020893145960081,-0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.112781954887218,0.29680229347858916,0.36522345513974747,-0.4,1.0,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3157894736842105,0.1917389516105116,0.14344507698029602,0.4,0.0,0.08333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0
-1.5112781954887218,-0.2787102132795469,0.6959787899969759,0.8,0.0,0.08333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0
0.11278195488721804,0.38741430080160577,-0.8205989799502307,-0.8,0.0,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0
0.8270676691729323,-0.7604224355583985,-0.44918853289174376,0.2,1.0,-1.5,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.09022556390977443,0.277209976605224,-1.0064635519191383,1.0,0.0,1.5,0.0,0.0,1.0,1.0,0.0,2.0,0
-0.7218045112781954,-0.7604224355583985,0.09952684807840889,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0
1.4210526315789473,0.08678294858951072,-0.3947074138036993,0.8,0.0,3.0833333333333335,0.0,0.0,1.0,0.0,1.0,3.0,0
-1.3759398496240602,-0.7604224355583985,0.6243389409793669,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,1.0,0.0,1.0,1
-0.5488721804511278,0.3501795516440687,-0.9224159891185154,-1.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,1.0,0
0.9172932330827067,-0.03163499119488471,0.9420061370613784,0.8,1.0,0.25,0.0,0.0,1.0,1.0,0.0,1.0,0
-0.07518796992481203,-0.7604224355583985,-0.5312390784927775,-1.0,0.0,-0.9166666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.7142857142857143,0.6328046947347827,0.5263646925151335,0.2,0.0,0.4166666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1
0.44360902255639095,0.0033769036338860757,-0.499165579919337,-0.8,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.07518796992481203,-0.1260688882700147,0.7695666966871703,0.6,1.0,-0.5833333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.13533834586466165,0.07813308285513029,0.7561511730163503,-0.4,0.0,-0.8333333333333334,1.0,0.0,1.0,1.0,0.0,0.0,0
1.3082706766917294,0.2576361502193846,0.9276101963070056,-0.2,0.0,-0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.669172932330827,0.1711081118042998,-0.9865838375044544,-0.8,0.0,-0.16666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6090225563909775,-0.7604224355583985,-0.8860323145654723,0.0,1.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.15037593984962405,0.2276872799431214,0.015858798271033637,-0.2,0.0,0.4166666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0
-0.849624060150376,-0.7604224355583985,0.5461504741421,0.2,0.0,0.08333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1
-0.2857142857142857,0.6492096746461609,-0.866558994888508,0.4,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1
0.40601503759398494,-0.7604224355583985,-0.8900497555026128,0.6,1.0,-1.4166666666666667,0.0,1.0,1.0,1.0,1.0,0.0,0
-0.09022556390977443,-0.5081554606542601,0.429280710189114,0.0,0.0,-0.5833333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0
0.44360902255639095,-0.45452011915865626,0.7765732240704559,-0.6,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0
0.38345864661654133,0.10096405562831826,0.17192398547925844,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0
0.06766917293233082,0.09745485882414831,0.9084299183083719,-1.0,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,1
0.08270676691729323,-0.07389233655084797,0.510593592102491,-0.2,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0
-0.631578947368421,-0.7604224355583985,0.4497701189223333,0.4,1.0,-0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0
0.5639097744360902,-0.1288041484819055,0.8331846447489313,0.0,1.0,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0
0.18796992481203006,0.5846187192916388,-0.4974571070720071,1.0,0.0,-0.25,0.0,1.0,0.0,1.0,1.0,1.0,0
-0.7142857142857143,-0.7604224355583985,0.45618299926420164,-0.4,0.0,-0.08333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0
-0.09022556390977443,-0.7604224355583985,0.06695199985996961,-0.4,0.0,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,0
-0.7593984962406015,0.2559064277909834,-0.12786449965394872,0.4,1.0,-0.16666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.5789473684210527,0.21052583538318534,0.12158848112138786,0.6,0.0,1.25,0.0,1.0,1.0,0.0,0.0,2.0,1
-0.3458646616541353,0.17586909894404823,-0.5383708155223678,0.2,1.0,0.25,0.0,0.0,1.0,1.0,0.0,1.0,0
0.44360902255639095,0.20958407411175436,0.030475210214858404,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,1.0,0.0,2.0,0
1.4887218045112782,-0.2304697065681072,0.9689524794895742,0.6,1.0,-0.75,0.0,0.0,1.0,1.0,1.0,0.0,0
-0.14285714285714285,-0.7604224355583985,-0.5196479360275811,-0.8,0.0,-0.5,0.0,0.0,1.0,1.0,0.0,1.0,0
-0.045112781954887216,0.06974905705369201,-0.8583354297431428,-0.2,0.0,-0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.19548872180451127,0.3448902536679427,-0.4768328807686034,0.4,0.0,0.08333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1
0.48120300751879697,-0.7604224355583985,0.6969752543576472,-0.4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0
0.9548872180451128,0.24550419661593523,-0.9491175339116914,-0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1
-0.12781954887218044,-0.7604224355583985,-0.8185027149412035,0.6,1.0,-0.4166666666666667,0.0,1.0,0.0,1.0,1.0,1.0,1
0.924812030075188,-0.7604224355583985,-0.5993676401801845,-0.2,0.0,-0.8333333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0
0.19548872180451127,0.11026046162990741,-0.39357398542176436,0.0,0.0,-0.9166666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1
1.406015037593985,-0.7604224355583985,-0.3101694380373875,-0.4,0.0,1.1666666666666667,0.0,0.0,0.0,1.0,1.0,2.0,1
0.3007518796992481,-0.7604224355583985,-0.07786271733296304,-0.6,1.0,-0.5,0.0,0.0,0.0,1.0,0.0,1.0,1
-1.150375939849624,0.622533463962882,0.5567820507628015,-0.4,0.0,-1.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.9172932330827067,-0.7604224355583985,0.43364015233158887,0.6,1.0,-0.25,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.7819548872180451,-0.13278140533894808,-0.17581754552552478,-0.8,1.0,-0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.8646616541353384,0.3232011468489839,0.0747632419741575,-0.4,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0
0.19548872180451127,0.03169046265746141,0.9610898247614343,-0.6,1.0,0.9166666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0
-0.8947368421052632,-0.1301627292178967,-0.8883192048727508,-0.2,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0
0.5338345864661654,-0.7604224355583985,0.4184392924224016,-0.2,1.0,-1.4166666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.8120300751879699,-0.7604224355583985,-0.012657110956061327,0.6,0.0,0.08333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0
1.4661654135338347,-0.7604224355583985,-0.23631680238072097,0.0,1.0,-0.5,0.0,1.0,1.0,1.0,1.0,1.0,0
-0.5789473684210527,0.08509381121423779,-0.3679094831358578,0.8,1.0,0.8333333333333334,1.0,0.0,1.0,1.0,1.0,1.0,1
-0.5864661654135338,-0.7604224355583985,-0.7275148581048909,0.0,1.0,-0.25,0.0,1.0,1.0,0.0,0.0,1.0,0
-0.6015037593984962,0.008255258359707987,0.21004567213496372,0.0,0.0,-0.5,0.0,1.0,1.0,0.0,1.0,1.0,0
0.49624060150375937,0.435690926643339,-0.8413914471334851,-0.8,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.11278195488721804,0.3923169438796858,-0.1501109319136775,0.6,1.0,-0.16666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0
0.39097744360902253,-0.7604224355583985,-0.6525895079682527,-0.6,0.0,-1.0833333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.05263157894736842,0.41140915574510206,0.5158320570680015,0.6,0.0,-0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.41353383458646614,0.2667479647438114,0.9547182380498576,0.6,0.0,-0.16666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,0
-0.40601503759398494,0.13442784222396065,-0.2567982385813594,0.6,0.0,-0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0
0.38345864661654133,-0.7604224355583985,-0.3248270413995475,0.2,1.0,-0.5,0.0,1.0,1.0,1.0,1.0,1.0,0
0.5413533834586466,0.4499659747607195,-0.21348295800890096,-0.6,1.0,-0.25,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.2932330827067669,0.5844719706342854,-0.9617513405417467,-0.4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0
0.3308270676691729,-0.7604224355583985,0.9882618511888467,0.6,1.0,-0.5833333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0
1.2105263157894737,0.31512346768409255,0.1664646404764713,-0.8,0.0,-0.8333333333333334,0.0,1.0,1.0,0.0,1.0,0.0,0
0.46616541353383456,-0.055833084802115934,-0.544213557572737,0.8,0.0,-0.9166666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0676691729323309,-0.7604224355583985,-0.3213348677051487,0.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
0.2631578947368421,-0.7604224355583985,-0.8355901009253633,0.0,0.0,-0.08333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0
-0.40601503759398494,-0.7604224355583985,0.9831600436087312,-0.8,1.0,2.25,0.0,0.0,1.0,1.0,0.0,3.0,1
0.9097744360902256,-0.7604224355583985,-0.7617041441709865,-0.2,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0
-0.8045112781954887,0.13867031221775808,0.3741315337555625,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.15037593984962405,0.0062618897850202,-0.06041298996419131,0.0,1.0,0.16666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0
1.3082706766917294,0.6068245412175102,0.637351647330933,0.6,1.0,1.5833333333333333,0.0,1.0,0.0,0.0,1.0,2.0,1
-0.8796992481203008,0.3387632425874788,-0.30577442613416633,-0.8,2.0,1.0833333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.6015037593984962,0.4335479888284549,0.29311036476508573,-0.2,0.0,-0.16666666666666666,0.0,1.0,1.0,1.0,0.0,1.0,0
0.40601503759398494,-0.07400476811694646,0.390731879768587,0.2,1.0,-0.5833333333333334,0.0,1.0,1.0,0.0,0.0,0.0,1
0.3157894736842105,0.3731700440469268,-0.6913764922466483,1.0,0.0,-0.5833333333333334,0.0,0.0,1.0,1.0,1.0,0.0,0
-0.5789473684210527,-0.7604224355583985,-0.17605069099754148,-0.6,1.0,-0.5833333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0
-0.19548872180451127,-0.12145128075811322,-0.811392340210452,1.0,0.0,0.5833333333333334,0.0,0.0,0.0,1.0,0.0,1.0,1
-0.05263157894736842,-0.7604224355583985,-0.3113313835550929,-0.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
0.7969924812030075,-0.09931777544235268,-0.245824967391192,-0.6,0.0,-0.4166666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0
-0.6992481203007519,0.17003002236212916,-0.8082845856831972,0.2,0.0,2.0833333333333335,0.0,0.0,1.0,1.0,1.0,3.0,0
0.3308270676691729,0.4195568010344017,-0.9595693197014953,-0.4,0.0,-0.5,1.0,0.0,1.0,0.0,0.0,1.0,0
-1.2932330827067668,0.2550545334229078,-0.9605290899699027,1.0,0.0,0.5833333333333334,1.0,0.0,1.0,1.0,0.0,1.0,1
-0.6390977443609023,-0.7604224355583985,-0.9290168372477747,-0.8,1.0,-0.08333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5112781954887218,0.07189175982000603,-0.3019648843158694,0.4,0.0,-0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.9323308270676691,0.28320238320446345,0.7058833329734622,0.4,0.0,2.0833333333333335,1.0,0.0,0.0,0.0,0.0,3.0,1
0.2631578947368421,0.43306707945374245,0.27646167249679415,0.8,1.0,-0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.9097744360902256,-0.7604224355583985,-0.9693778856511409,-0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.7819548872180451,-0.7604224355583985,-0.6965461685656587,1.0,0.0,-0.16666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0
0.6466165413533834,-0.7604224355583985,-0.5192571797191549,0.8,1.0,-0.9166666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0
-0.2781954887218045,-0.7604224355583985,-0.9839310283940984,0.6,1.0,-0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.6842105263157895,0.2086984894486109,-0.29537190650723477,0.2,0.0,-0.75,0.0,1.0,1.0,1.0,1.0,0.0,0
0.0,0.42595733030110233,0.16237892195261117,-0.6,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0
1.4887218045112782,0.2328638329550553,0.3357821188615172,0.6,1.0,1.6666666666666667,0.0,1.0,0.0,1.0,1.0,2.0,0
0.5037593984962406,0.24550020079024107,0.7833970986880714,-0.2,0.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0
-1.3233082706766917,-0.7604224355583985,-0.7840831453378638,0.2,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0
0.12781954887218044,-0.2611496562473423,0.8430576042309619,-1.0,1.0,0.8333333333333334,1.0,0.0,1.0,1.0,1.0,1.0,0
-0.46616541353383456,-0.2447858098357563,0.6224642714913095,-1.0,1.0,-0.25,0.0,1.0,1.0,0.0,1.0,1.0,0
-1.1428571428571428,-0.7604224355583985,0.41724463907872295,0.2,0.0,-0.25,0.0,0.0,0.0,1.0,1.0,1.0,0
-0.24812030075187969,-0.05203994932509532,-0.806367804869199,-0.2,0.0,-0.16666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0
-1.1654135338345866,-0.08938376101922393,-0.3701495603672119,-0.2,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
0.47368421052631576,-0.7604224355583985,-0.3939192574096962,1.0,1.0,-0.4166666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0
-2.210526315789474,0.3642251140073708,0.4345252056600381,0.6,2.0,1.25,0.0,1.0,0.0,1.0,0.0,2.0,1
-0.24812030075187969,0.1560137627205837,-0.964592321863406,-0.4,0.0,0.5833333333333334,0.0,0.0,1.0,1.0,0.0,1.0,1
1.4887218045112782,0.5695123827308404,0.5765107981182268,-0.8,0.0,1.5833333333333333,1.0,0.0,1.0,0.0,0.0,2.0,1
-0.9548872180451128,-0.7604224355583985,0.32784260074233995,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
-0.11278195488721804,0.24981819972460928,-0.5382483655988798,0.8,0.0,-0.8333333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0
